id,word,plural,syllable,syllablePlural,ukipa,usipa,ukipaPlural,usipaPlural,inUse,pluralInUse
027778f5-6182-4f18-8738-14bd56857e6f,camera,cameras,came.ra,came.ras,kæm.ɹə,kæm.ɹə,kæm.ɹəs,kæm.ɹəs,TRUE,TRUE
02793611-c0fc-4889-b976-82408f02556c,shed,sheds,shed,sheds,ʃɛd,ʃɛd,,,TRUE,TRUE
027dfe59-a555-4d43-81d1-11236ba9cbde,preservation,preservations,pres.er.va.tion,pres.er.va.tions,pɹɛz.ɚ.vɛɪ.ʃən,pɹɛz.ɚ.vɛɪ.ʃən,,,FALSE,FALSE
027e471e-eed6-43da-9689-5a5ce680ec1a,mature,matures,ma.ture,ma.tures,mə.tjʊɹ,mə.tʊɹ,mə.tjʊɹs,mə.tʊɹs,TRUE,FALSE
0280165b-ceb1-4b93-b262-b7668618eb20,berate,berates,ber.ate,ber.ates,bɪ.ɹɛɪt,bɪ.ɹɛɪt,bɪ.ɹɛɪtz,bɪ.ɹɛɪtz,FALSE,TRUE
02804e51-ef62-475a-8bc2-cf61b0311ef2,yuck,yuck,yuck,yuck,,,,,TRUE,TRUE
02847186-3240-4520-b6a3-a51f886c8660,knack,knacks,knack,knacks,næk,næk,,,TRUE,FALSE
028d8d7c-1c4b-441c-8234-4128d67c500e,breast-feeding,breast-feedings,,,,,,,FALSE,FALSE
028ecf4b-2cf5-4492-9da3-58ed43c67fe0,refreshing,refreshings,re.fresh.ing,re.fresh.ings,ɹɪ.fɹɛʃ.ɪŋ,ɹɪ.fɹɛʃ.ɪŋ,,,FALSE,FALSE
02aa10c5-2a8b-4620-a69b-777831067a28,gubernatorial,gubernatorials,gu.ber.na.to.ri.al,gu.ber.na.to.ri.als,ɡuː.bən.ə.tɔː.ɹi.əl,ɡuː.bən.ə.tɔː.ɹi.əl,,,FALSE,FALSE
02afe72a-c27f-423d-9020-90aba04fe5ef,bulge,bulges,bulge,bulges,bʌldʒ,bʌldʒ,,,FALSE,FALSE
02b0cdb2-883c-48ed-bf5b-7404b0bae405,snail,snails,snail,snails,snɛɪl,snɛɪl,,,TRUE,TRUE
02b5082f-c5c2-45a5-9bb0-66e6e2588074,blue-tailed,blue-tailed,,,,,,,FALSE,FALSE
02c0945d-cbf1-4a8f-a650-557e16c68625,vocabulary,vocabularies,vo.cab.u.lar.y,vo.cab.u.lar.ies,vəʊʊ.kæb.jə.lɛɹ.i,vəʊʊ.kæb.jə.lɛɹ.i,,,FALSE,FALSE
02c6e100-f903-4e97-8a62-f4d8f4388104,prospective,prospectives,pro.spec.tive,prospectives,pɹə.spɛk.tɪv,pɹə.spɛk.tɪv,,,FALSE,FALSE
02ca7628-fb68-4de4-a70c-9394f8a597c7,gadget,gadgets,gadg.et,gadg.ets,ɡædʒ.ət,ɡædʒ.ət,,,FALSE,FALSE
02ccbe0d-e013-49d9-aacb-c664bdd87f10,needed,needed,nee.ded,nee.ded,ni.dɪd,ni.dɪd,ni.dɪd,ni.dɪd,TRUE,TRUE
02cff1d8-9057-4455-9642-fd46f535c049,abyss,abysses,a.byss,a.bysses,ə.bɪs,ə.bɪs,,,FALSE,FALSE
02d28ce1-708d-47d5-bda9-3066798a04b4,colonialism,colonialisms,co.lo.ni.al.ism,colonialisms,,,,,FALSE,FALSE
02d62283-08f3-4df4-b567-be1918cadcdb,greek,greeks,greek,greeks,ɡɹiːk,ɡɹiːk,,,TRUE,FALSE
02d882a7-0676-4dcc-8653-1df7465f285f,iron,irons,i.ron,i.rons,aɪ.ən,aɪ.əɹn,aɪ.ənz,aɪ.əɹnz,TRUE,FALSE
02d8d4dd-083b-44e3-ba70-9c6fe82f1a98,about,abouts,a.bout,a.bouts,ə.baʊt,ə.baʊt,ə.baʊts,ə.baʊts,TRUE,FALSE
02dc1fa0-f91d-4f42-9c61-c41b0bb25723,eh,ehs,eh,ehs,,,,,FALSE,FALSE
02dc7591-3cc8-4d10-9cfb-7e47677561ba,zara,zara,za.ra,za.ra,zɑ.ɹʌ,zɑ.ɹɑ,zɑ.ɹəz,zɑ.ɹɑz,TRUE,TRUE
02dd4cd5-8278-45fb-86ee-827ab67d8fe4,oppress,oppresses,op.press,op.presses,ə.pɹɛs,ə.pɹɛs,,,FALSE,FALSE
02e6f9b7-7be3-437c-b84e-fab42dd7212e,dump,dumps,dump,dumps,dʌmp,dʌmp,,,TRUE,TRUE
02ebce56-31ec-40c8-b2d0-0ace0881935c,foray,forays,for.ay,for.ays,fɔːɹ.ɛɪ,fɔːɹ.ɛɪ,,,FALSE,FALSE
02f38c85-e8a5-4b22-9909-40b312660139,recipe,recipes,rec.i.pe,rec.i.pes,ɹɛs.ə.pi,ɹɛs.ə.pi,,,FALSE,FALSE
02fb2d6b-233c-41a2-b0eb-3d2c551ec63c,cyclist,cyclists,cy.clist,cy.clists,saɪ.klɪst,saɪ.klɪst,,,FALSE,FALSE
02fd1f4f-8939-49b4-be60-a40b55b7910e,taiwanese,taiwanese,Tai.wan.ese,Tai.wan.ese,taɪwɑː.niːz,taɪwɑː.niːz,,,FALSE,FALSE
02fd9bbd-00bd-490d-982d-49e61b2ace11,reimbursement,reimbursements,re.im.burse.ment,reimbursements,,,,,FALSE,FALSE
02fdef3d-047c-4176-89a6-505711c99f60,aware,awares,a.ware,a.wares,ʌ.wɛɹ,ə.wɛɹ,,,TRUE,FALSE
0304c3c4-543a-4f34-82f3-5cdddf1c7c34,hood,hoods,hood,hoods,hʊd,hʊd,,,TRUE,FALSE
030a87f4-f3b0-493a-9ee2-075a57d04b8b,offending,offendings,of.fend.ing,,,,,,FALSE,FALSE
030e4b97-0805-4b2b-ac49-7aebbbfd34e9,imperial,imperials,im.pe.ri.al,im.pe.ri.als,ɪm.pɪɹ.i.əl,ɪm.pɪɹ.i.əl,,,FALSE,FALSE
031144c3-31f7-4675-942e-1efac8273dee,renowned,renowneds,re.nowned,re.nowneds,ɹɪ.naʊnd,ɹɪ.naʊnd,,,FALSE,FALSE
03181fbf-2480-4bd5-a682-5695fccdb320,wireless,wirelesses,wire.less,wire.lesses,waɪɹ.ləs,waɪɹ.ləs,,,FALSE,FALSE
031b4a83-3813-4473-a304-761027970e83,omit,omits,o.mit,o.mits,əʊʊ.mɪt,əʊʊ.mɪt,əʊʊ.mɪtz,əʊʊ.mɪtz,TRUE,FALSE
031ddb5a-14fc-4c35-a87f-02459a23cc6d,tumi,tumi,,,,,,,FALSE,FALSE
0320655d-d529-4612-a5e8-9d93a631adbc,marginal,marginals,mar.gin.al,mar.gin.als,mɑːɹ.dʒɪ.nəl,mɑːɹ.dʒɪ.nəl,,,FALSE,FALSE
0322a5d1-b3e8-4fe0-ba57-0d6690ee51f8,calendar,calendars,cal.en.dar,cal.en.dars,kæl.ən.dɚ,kæl.ən.dɚ,,,FALSE,FALSE
0324a7c4-dae1-4b4b-b0bb-322b37aa5b0f,laud,lauds,laud,lauds,,,,,FALSE,FALSE
03282943-5915-45de-9bef-b5c7884fb67d,commemorate,commemorates,com.mem.o.rate,com.mem.o.rates,kə.mɛm.ə.ɹɛɪt,kə.mɛm.ə.ɹɛɪt,,,FALSE,FALSE
032d552b-2713-426c-8ff9-5e9aa1267ceb,wide-ranging,wide-rangings,wide.rang.ing,,waɪd.ɹɛɪn.dʒɪŋ,waɪd.ɹɛɪn.dʒɪŋ,,,FALSE,FALSE
032e5c91-bcf8-4cb5-84af-c90fbd9d818a,installing,installing,in.stal.ling,in.stal.ling,ɪnˈ.stɔː.lɪŋ,ɪnˈ.stɔː.lɪŋ,ɪnˈ.stɔː.lɪŋ,ɪnˈ.stɔː.lɪŋ,TRUE,TRUE
0331babb-36d6-479a-88fc-e5e22ae4b628,may,mays,may,mays,mɛɪ,mɛɪ,,,TRUE,FALSE
0338396b-e677-4ad1-b844-5c8bb70399a8,whoosh,whooshes,whoosh,whoosh.es,wʊʃ,wʊʃ,wʊʃ.əz,wʊʃ.əz,TRUE,FALSE
03388f10-91cd-4439-a10c-684927c4e650,eschew,eschews,es.chew,es.chews,,,,,FALSE,FALSE
033c92c6-d9ce-4ef7-ad40-96ed05ce35ec,guild,guilds,guild,guilds,ɡɪld,ɡɪld,,,FALSE,FALSE
034ff5b3-24b9-4e28-9b6c-9054fa05d66d,teammate,teammates,team.mate,team.mates,tiːm.mɛɪt,tiːm.mɛɪt,,,FALSE,FALSE
03506ce6-5c94-4a1f-901b-a830624adfa1,declaration,declarations,dec.la.ra.tion,dec.la.ra.tions,dɛk.lə.ɹɛɪ.ʃən,dɛk.lə.ɹɛɪ.ʃən,,,FALSE,FALSE
03507fe1-4580-47a7-86bd-98a762e49577,harvested,harvested,har.vest.ed,har.vest.ed,hɑː.vɪst.ɪd,hɑː.vɪst.ɪd,hɑː.vɪst.ɪd,hɑː.vɪst.ɪd,TRUE,TRUE
0353583d-5550-460d-a3e0-810b494d45cf,glad,glads,glad,glads,ɡlæd,ɡlæd,,,TRUE,FALSE
035a7040-d576-4221-84ad-dbd8defa2a30,exceed,exceeds,ex.ceed,ex.ceeds,ɪk.siːd,ɪk.siːd,,,FALSE,FALSE
035cc8ab-ef9b-44c0-9527-929d44d694e2,apart,aparts,a.part,a.parts,ʌ.pɑːt,ə.pɑːɹt,,,TRUE,FALSE
035fe622-56eb-4e37-9e00-2a5fe50f2b10,bag,bags,bag,bags,bæɡ,bæɡ,,,TRUE,TRUE
036201ec-ebb5-4b25-a308-c5c0281057d2,alcoholism,alcoholisms,al.co.hol.ism,al.co.hol.isms,æl.kə.hɑː.lɪ.zəm,æl.kə.hɑː.lɪ.zəm,,,FALSE,FALSE
03635208-15fd-4893-bad4-b0a560c25e63,high-end,high-ends,,,haɪ.ɛnd,haɪ.ɛnd,,,FALSE,FALSE
0364d9fa-76ea-4c16-833e-6ff1b08f9bf9,contaminant,contaminants,con.tam.i.nant,con.tam.i.nants,,,,,FALSE,FALSE
0367689f-1aa5-4576-b5d9-7825b7c0b04f,governmental,governmentals,gov.ern.men.tal,governmentals,,,,,FALSE,FALSE
0378387f-2629-49d5-a314-a545d65abc9b,beak,beaks,beak,beaks,biːk,biːk,,,TRUE,TRUE
037d03b2-8260-4dad-9ae3-cb73a4c52ca7,mm,mms,mm,mms,,,,,TRUE,FALSE
037d0a21-41ab-4e6c-aef7-d3b07dad5bfc,pear,pears,pear,pears,pɛɹ,pɛɹ,,,FALSE,FALSE
037f7148-6adb-41fb-9619-9d9faad53ed9,tailor,tailors,tai.lor,tai.lors,tɛɪ.lɚ,tɛɪ.lɚ,,,FALSE,FALSE
0381dcfd-f943-4d74-b45d-15ba24a05a47,one-on-one,ones-on-one,,,wʌn.ɑːn.wʌn,wʌn.ɑːn.wʌn,,,FALSE,FALSE
03821a75-9173-4ee4-906d-e105b18a4a0b,trained,traineds,trained,,tɹɛɪnd,tɹɛɪnd,,,TRUE,FALSE
03843f1a-fc86-4b86-82cf-4baaab08642f,increasing,increasings,in.creas.ing,in.creas.ings,,,,,FALSE,FALSE
03893d17-bbb9-4e87-9472-e06bbdcb93c4,bitterness,bitternesses,bit.ter.ness,bit.ter.nesses,bɪt.ɚ.nəs,bɪt.ɚ.nəs,,,FALSE,FALSE
038c4255-a842-49fc-86e0-5ec897be4b80,nutshell,nutshells,nut.shell,nut.shells,nʌt.ʃɛl,nʌt.ʃɛl,,,FALSE,FALSE
039733bb-a798-41e7-b25f-0458f61610e2,cumin,cumins,cum.in,cum.ins,kuː.mɪn,kuː.mɪn,,,FALSE,FALSE
039e7f86-9ecc-4cbe-8261-2fd4e141b4e1,clenching,clenching,clench.ing,clench.ing,klɛntʃ.ɪŋ,klɛntʃ.ɪŋ,,,TRUE,TRUE
03a77d8f-385b-4ae2-9ae0-dabeca2b25c6,robot,robots,ro.bot,ro.bots,ɹəʊʊ.bɒt,ɹəʊʊ.bɑːt,ɹəʊʊ.bɒtz,ɹəʊʊ.bɑːtz,TRUE,TRUE
03ab41e5-6f1d-4e5d-940a-57ba16e3d920,petal,petals,pet.al,pet.als,pɛt.əl,pɛt.əl,pɛt.əlz,pɛt.əlz,FALSE,TRUE
03ace5de-2e44-4392-9715-f76845781154,perimeter,perimeters,pe.rim.e.ter,pe.rim.e.ters,pə.ɹɪm.ə.tɚ,pə.ɹɪm.ə.tɚ,,,FALSE,FALSE
03afcb3d-b500-4180-a5b5-5c3c5b8c20d8,modification,modifications,mod.i.fi.ca.tion,modifications,mɑː.də.fə.kɛɪ.ʃən,mɑː.də.fə.kɛɪ.ʃən,,,FALSE,FALSE
03b2549d-9477-463f-92da-2ff53362326c,labour,labours,la.bour,la.bours,lɛɪ.bəɹ,lɛɪ.bəɹ,lɛɪ.bəɹz,lɛɪ.bəɹz,FALSE,TRUE
03b6d0b5-1d8d-4b72-a872-62152dff9e6d,brass,brasses,bras.s,bras.,bɹæs,bɹæs,,,FALSE,FALSE
03ba005e-afbd-44ed-b4f0-11d7e567ad1d,brushed,brushed,brushed,brushed,,,,,TRUE,TRUE
03bb248e-afcf-44bb-b6b8-7c1800e58431,infrastructure,infrastructures,in.fra.struc.ture,in.fra.struc.tures,ɪn.fɹə.stɹʌk.tʃɚ,ɪn.fɹə.stɹʌk.tʃɚ,,,FALSE,FALSE
03c9c8c7-f29f-4d93-b014-1e5e16f98503,sprayed,sprayed,sprayed,sprayed,,,,,TRUE,TRUE
03d7822b-e80e-4e42-bb11-243a754355ab,be,be,be,be,,,,,TRUE,TRUE
03e6e04c-6ec1-479c-9e0a-97dff02ca74f,accessible,accessibles,ac.ces.si.ble,ac.ces.si.bles,ək.sɛs.ə.bəl,ək.sɛs.ə.bəl,,,FALSE,FALSE
03e91fcb-a807-4505-a306-81dc5daa23c4,temperature,temperatures,tem.per.a.ture,tem.per.a.tures,tɛm.pɚ.ə.tʃɚ,tɛm.pɚ.ə.tʃɚ,,,FALSE,FALSE
03e93af3-7081-40b9-9364-699b3b894e98,estimate,estimates,es.ti.mate,es.ti.mates,ɛs.tə.mɛɪt,ɛs.tə.mɛɪt,,,FALSE,FALSE
03f4113c-d0f8-4453-b39e-808527fd0ceb,asshole,assholes,,,æs.həʊl,æs.həʊl,,,FALSE,FALSE
040fd893-5452-4837-98a3-9d9095d0dc65,fatally,fatallies,fa.tal.ly,fa.tal.lies,fɛɪ.təl.i,fɛɪ.təl.i,,,FALSE,FALSE
0414ac94-3951-45d8-8e97-d468ffbbdb0d,radar,radars,ra.dar,ra.dars,ɹɛɪ.dɑːɹ,ɹɛɪ.dɑːɹ,ɹɛɪ.dɑːɹz,ɹɛɪ.dɑːɹz,TRUE,FALSE
04172069-240e-4350-9ba6-ef10928fbf9d,rehearsal,rehearsals,re.hears.al,re.hears.als,ɹə.hɝː.səl,ɹə.hɝː.səl,,,FALSE,FALSE
04207454-a504-4eef-9346-483732a250ec,necessarily,necessarilies,nec.es.sar.i.ly,nec.es.sar.i.lies,nɛs.ə.sɛɹ.ɪl.i,nɛs.ə.sɛɹ.ɪl.i,,,FALSE,FALSE
0426c55a-7c0f-4cdc-b473-2a5ed45ce655,declining,declinings,de.clin.ing,de.clin.ings,,,,,FALSE,FALSE
042bd68c-ecbe-4ae7-ab95-628bfb472d7b,threatened,threateneds,threat.ened,,,,,,TRUE,FALSE
0430773f-d0ea-409c-a2b9-962d0952619f,throw,throws,throw,throws,θɹəʊʊ,θɹəʊʊ,,,TRUE,TRUE
043969e4-0f05-4330-9c92-f380eb71950c,hmmm,hmmms,,,,,,,TRUE,FALSE
043c492c-a5cf-49df-aee8-198ee483f2a2,intricate,intricates,in.tri.cate,in.tri.cates,ɪn.tɹə.kət,ɪn.tɹə.kət,,,FALSE,FALSE
043cc423-2650-4ba2-8d48-54b56798105a,township,townships,town.ship,town.ships,taʊn.ʃɪp,taʊn.ʃɪp,,,TRUE,FALSE
043d08c2-6b61-4d52-a959-fe155e17aa46,hare,hares,hare,hares,hɛɹ,hɛɹ,,,TRUE,FALSE
043f94b6-9627-4588-95a6-e23bed84e472,emerging,emergings,e.merg.ing,e.merg.ings,ɪ.mɝː.dʒɪŋ,ɪ.mɝː.dʒɪŋ,,,FALSE,FALSE
043fc933-0551-40b7-9011-a586085a5969,forcefully,forcefullies,force.ful.ly,force.ful.lies,fɔːɹs.fəl.i,fɔːɹs.fəl.i,,,FALSE,FALSE
0447bd60-5245-4709-9b5d-37fa975f110c,differentiate,differentiates,dif.fer.en.ti.ate,dif.fer.en.ti.ates,dɪf.ə.ɹɛn.ʃi.ɛɪt,dɪf.ə.ɹɛn.ʃi.ɛɪt,,,FALSE,FALSE
04486826-21ed-4f37-bf0b-de47fec00d5c,byzantine,byzantines,byz.an.tine,byz.an.tines,,,,,FALSE,FALSE
04498181-d0db-4840-b819-0ff290d2afce,proactive,proactives,,,pɹəʊʊ.æk.tɪv,pɹəʊʊ.æk.tɪv,,,FALSE,FALSE
044d1705-1b91-4369-b153-6c8c2f8a9dda,emergent,emergents,e.mer.gent,e.mer.gents,,,,,FALSE,FALSE
044f741c-672e-4ffc-9e2e-08819de7cd1f,payload,payloads,pay.load,pay.loads,pɛɪ.ləʊʊd,pɛɪ.ləʊʊd,,,FALSE,FALSE
0458a0b0-1d0b-4022-b127-1ba8a0228005,damaged,damageds,dam.aged,dam.ageds,dæm.ɪdʒd,dæm.ɪdʒd,,,FALSE,FALSE
0458da97-4644-423c-97ff-4f54d932b51f,frost,frosts,frost,frosts,fɹɑːst,fɹɑːst,,,TRUE,FALSE
04605648-d28c-4160-a3f2-a3d95b658df2,capital,capitals,cap.i.tal,cap.i.tals,kæp.ɪ.təl,kæp.ə.təl,kæp.ɪ.təlz,kæp.ə.təls,TRUE,FALSE
04605a2d-72a9-4238-8549-797f9c454086,cold,colds,cold,colds,kəʊʊld,kəʊʊld,,,TRUE,FALSE
0460a2c8-ce8d-4c90-abba-1ddc8c4523e8,scribe,scribes,scribe,scribes,skɹaɪb,skɹaɪb,,,FALSE,FALSE
0462bab9-5959-42ae-857b-3b039ab815c9,van,vans,van,vans,væn,væn,,,TRUE,FALSE
0466b3a9-3806-450a-8c61-3f36ec393b5b,chosen,chosens,cho.sen,cho.sens,tʃəʊʊ.zən,tʃəʊʊ.zən,,,TRUE,FALSE
0468017f-b455-48dd-913f-1b071b167b68,scorched,scorched,scorched,scorched,,,,,TRUE,TRUE
0468a7e8-f8b6-42a2-a8dc-7c196f952733,legged,legged,legged,legged,,,,,TRUE,TRUE
046b2de4-ad9a-43ea-93c3-2f371238f6e2,nib,nibs,nib,nibs,nɪb,nɪb,nɪbz,nɪbz,TRUE,TRUE
046e1c12-12cd-45c1-b663-052cb68a7b4d,fin,fins,fin,fins,fɪn,fɪn,,,FALSE,TRUE
04734f91-5177-42bf-af11-ce3dba6bc8d3,real-world,real-worlds,,,ɹiːl.wɝːld,ɹiːl.wɝːld,,,FALSE,FALSE
0476a999-ba94-4cd3-b136-0b2a83a2f158,genitals,genital,gen.i.tals,gen.i.tal,dʒɛn.ə.təlz,dʒɛn.ə.təlz,,,FALSE,FALSE
0484e858-0bce-44db-bc3f-1bf392e9d723,burn,burns,burn,burns,bɝːn,bɝːn,,,TRUE,FALSE
048ab186-450b-40d5-8a5a-4d8d6628ef98,corps,corps,corps,corps,kɔːɹ,kɔːɹ,,,FALSE,FALSE
0497b097-128e-431a-8606-7ff4b55b1435,mastery,masteries,mas.ter.y,mas.ter.ies,mæs.tɚ.i,mæs.tɚ.i,,,FALSE,FALSE
049ddf36-32d2-4cc0-a327-aafea962e2bd,clarify,clarifies,clar.i.fy,clar.i.fies,klɛɹ.ə.faɪ,klɛɹ.ə.faɪ,,,FALSE,FALSE
04a1683d-dc9c-4f39-995e-9bd612cd779a,vegetable,vegetables,vege.ta.ble,vege.ta.bles,vɛdʒ.tə.bəl,vɛdʒ.tə.bəl,vɛdʒ.tə.bəls,vɛdʒ.tə.bəls,FALSE,TRUE
04bf6ae3-5ca1-4d6e-b2a6-83f4048a0275,elevated,elevateds,el.e.vat.ed,el.e.vat.eds,ɛl.ə.vɛɪ.tɪd,ɛl.ə.vɛɪ.tɪd,,,FALSE,FALSE
04c070d1-fe18-4472-91ec-c556c57616fe,eat,eats,eat,eats,iːt,iːt,,,TRUE,TRUE
04c2714b-1ef9-4ec7-9b32-af11e796f85e,stitch,stitches,stitch,stitches,stɪtʃ,stɪtʃ,,,TRUE,TRUE
04c3e170-fe70-40ae-8dfd-12f8210234c3,baking,bakings,bak.ing,bak.ings,bɛɪk.ɪŋ,bɛɪk.ɪŋ,bɛɪk.ɪŋz,bɛɪk.ɪŋz,TRUE,FALSE
04c695a3-786d-4be8-9dd8-860d2cda7647,luminous,luminouses,lu.mi.nous,lu.mi.nouses,luː.mə.nəs,luː.mə.nəs,,,TRUE,FALSE
04caa819-3688-42ba-be3a-392547272782,stance,stances,stance,stances,stæns,stæns,,,FALSE,FALSE
04d1e089-6e86-4ec8-9221-52910ea58fbd,meteorologist,meteorologists,me.te.or.ol.o.gist,meteorologists,,,,,FALSE,FALSE
04dbc01e-a158-42ad-9df3-46881e876070,doorbell,doorbells,door.bell,door.bells,dɔːɹ.bɛl,dɔːɹ.bɛl,,,FALSE,FALSE
04dd66a5-56c8-44e2-b5c4-8ea31b1230bc,city,cities,cit.y,cit.ies,sɪt.i,sɪt.i,sɪt.is,sɪt.is,TRUE,TRUE
04e306ea-d770-49ef-a855-00ea862dafe9,happiest,happiest,hap.pi.est,hap.pi.est,ˈhæ.pɪ.ɪst,ˈhæ.pɪ.ɪst,ˈhæ.pɪ.ɪst,ˈhæ.pɪ.ɪst,TRUE,TRUE
04e5077e-a996-4627-865d-a4aefd72bbf2,did,dids,did,dids,,,,,TRUE,FALSE
04ea0f32-202b-4060-a12a-7c186b150f60,laser,lasers,la.ser,la.sers,lɛɪ.zɚ,lɛɪ.zɚ,,,TRUE,FALSE
04ea247c-3fdb-44b6-b6e6-4b6d918fbbef,motherfucker,motherfuckers,moth.er.fuck.er,motherfuckers,mʌð.ɚ.fʌk.ɚ,mʌð.ɚ.fʌk.ɚ,,,FALSE,FALSE
04ecb7a9-c75e-4d68-906d-62e9ce8599a5,meditate,meditates,med.i.tate,med.i.tates,mɛd.ə.tɛɪt,mɛd.ə.tɛɪt,,,FALSE,FALSE
04f47e79-cd88-4772-9b48-d72b0f29629d,throat,throats,throat,throats,θɹəʊʊt,θɹəʊʊt,,,TRUE,FALSE
04fdaf36-6920-4dfd-8f45-0c8a3dfb58ba,imperialism,imperialisms,im.pe.ri.al.ism,imperialisms,,,,,FALSE,FALSE
0502239a-f151-499e-866c-c44a8e1f8544,solidify,solidifies,so.lid.i.fy,so.lid.i.fies,sə.lɪd.ə.faɪ,sə.lɪd.ə.faɪ,,,FALSE,FALSE
0505fc9c-6a66-4ab9-bb03-a0f4dae53a4e,precisely,preciselies,pre.cise.ly,pre.cise.lies,pɹə.saɪs.li,pɹə.saɪs.li,,,FALSE,FALSE
050a9841-181b-41f8-af63-d73bdc8a0484,lachlan,lachlan,lach.lan,lach.lan,lɒk.lən,lɑk.lən,lɒk.lənz,lɑk.lən,TRUE,TRUE
050b02cf-af5c-4e6f-bc29-880024c321b0,recently,recentlies,re.cent.ly,re.cent.lies,ɹiː.sənt.li,ɹiː.sənt.li,,,FALSE,FALSE
050c1cbd-0776-4c12-9cc6-86e6673e31cc,mid-1990s,mid-1990,,,,,,,FALSE,FALSE
0517a274-3add-4637-b0f8-90818eb9f3ae,slipper,slippers,slip.per,slip.pers,slɪp.ɚ,slɪp.ɚ,slɪp.ɜːz,slɪp.ɜːz,FALSE,TRUE
0527ec88-f030-43fb-97b3-b758dc573a0e,whole,wholes,whole,wholes,həʊʊl,həʊʊl,,,TRUE,FALSE
053164fa-3dde-4a3a-809c-1ac86244aef3,spun,spun,spun,spun,,,,,TRUE,TRUE
053da1fc-8057-4ec7-bd48-e07fdcd143f2,atheism,atheisms,a.the.ism,a.the.isms,ɛɪ.θi.ɪ.zəm,ɛɪ.θi.ɪ.zəm,,,FALSE,FALSE
053ddc56-f86e-4f9b-8691-3cd15ad2e25c,integral,integrals,in.te.gral,in.te.grals,ɪn.tə.ɡɹəl,ɪn.tə.ɡɹəl,,,FALSE,FALSE
053e7945-f82d-4fa5-bb9b-3866af02e053,padding,paddings,pad.ding,pad.dings,pæd.ɪŋ,pæd.ɪŋ,,,FALSE,FALSE
05484f89-429d-4399-a2b2-93fec0a41f2d,maid,maids,maid,maids,mɛɪd,mɛɪd,,,FALSE,FALSE
054c5f98-5c7a-4c2c-95e1-5ae4a166966a,talk,talks,talk,talks,tɑːk,tɑːk,,,TRUE,TRUE
054dc110-515d-416c-9dc0-2523df9ad0d9,spreadsheet,spreadsheets,,,spɹɛd.ʃiːt,spɹɛd.ʃiːt,,,FALSE,FALSE
054ee9ed-f688-446b-8bd3-29993e087f03,disable,disables,dis.a.ble,dis.a.bles,dɪ.sɛɪ.bəl,dɪ.sɛɪ.bəl,,,FALSE,FALSE
05500b41-0a8b-4614-89bb-25e4dcd43179,credible,credibles,cred.i.ble,cred.i.bles,kɹɛd.ə.bəl,kɹɛd.ə.bəl,,,FALSE,FALSE
05604b24-5b0f-406f-b7c9-32f938e922ae,girl,girls,girl,girls,ɡɝːl,ɡɝːl,,,TRUE,TRUE
056157f1-2751-4b0e-8dcc-1bd27f5c2688,terrestrial,terrestrials,ter.res.tri.al,ter.res.tri.als,tə.ɹɛs.tɹi.əl,tə.ɹɛs.tɹi.əl,,,FALSE,FALSE
0562d9be-885c-457c-95cd-9e7c4bdbd9cd,brand-new,brand-news,brand.-new,brand-news,bɹænd.nuː,bɹænd.nuː,,,FALSE,FALSE
05659c29-1253-4d36-92d4-d596b03a726c,bastion,bastions,bas.ti.on,bas.ti.ons,bæs.ti.ən,bæs.ti.ən,,,FALSE,FALSE
05690f97-0d81-4b42-8967-fb3de3b6f42a,norwegian,norwegians,nor.we.gian,nor.we.gians,nɔɹ.wiːdʒən,nɔɹ.wiːdʒən,,,FALSE,FALSE
0573f6f6-1812-49bb-961e-ae9591f67f8e,ark,arks,ark,arks,ɑːɹk,ɑːɹk,,,FALSE,FALSE
0573fe89-0175-4c93-9981-327859dd0236,qualified,qualifieds,qual.i.fied,qual.i.fieds,kwɑː.lə.faɪd,kwɑː.lə.faɪd,,,FALSE,FALSE
058ab912-e9b3-4ef4-aded-c11a7cf6161e,slim,slims,slim,slims,slɪm,slɪm,,,TRUE,FALSE
058b3b25-053e-4124-ad06-dbeb1cac657b,slime,slimes,slime,slimes,slaɪm,slaɪm,,,TRUE,FALSE
058c0918-4175-45d5-8295-d1c23d2503d4,intolerable,intolerables,in.tol.er.a.ble,in.tol.er.a.bles,ɪn.tɑː.lɚ.ə.bəl,ɪn.tɑː.lɚ.ə.bəl,,,FALSE,FALSE
0598c953-950b-40be-840d-6c3c31e0d9d9,strikingly,strikinglies,,,stɹaɪ.kɪŋ.li,stɹaɪ.kɪŋ.li,,,FALSE,FALSE
05a30ad1-0f78-4b3f-9012-a761b713860c,meeting,meetings,meet.ing,meet.ings,miː.tɪŋ,miː.tɪŋ,miː.tɪŋs,miː.tɪŋs,TRUE,TRUE
05a53500-3e72-415f-bfb6-2c89930d775b,inclination,inclinations,in.cli.na.tion,in.cli.na.tions,ɪn.klə.nɛɪ.ʃən,ɪn.klə.nɛɪ.ʃən,,,FALSE,FALSE
05a72305-6c82-438a-8523-52329fd3160e,obese,obeses,o.bese,o.beses,əʊʊ.biːs,əʊʊ.biːs,,,FALSE,FALSE
05acf3db-a2ca-4ded-aefe-6da68866089d,polling,pollings,poll.ing,pollings,,,,,FALSE,FALSE
05ae9a5f-3045-4d7a-94b9-7143526b2484,unfold,unfolds,un.fold,un.folds,ʌn.fəʊʊld,ʌn.fəʊʊld,,,FALSE,FALSE
